post_id,user_id,content_type,text_length,hashtag_count,hashtags,likes,shares,comments,post_time,hour_of_day,day_of_week,follower_count,is_verified,engagement_rate,sentiment_score,sentiment_label
POST_019549,user_01776,image,1010,0,,83,5,14,2025-09-04 11:59:03,11,Thursday,3035,False,0.0336,0.733,positive
POST_019550,user_00654,image,100,2,#life|#nature,9,0,0,2025-08-10 11:59:03,11,Sunday,422,False,0.0213,0.988,positive
POST_019551,user_04505,text,3550,2,#fun|#food,1,0,0,2025-07-10 11:59:03,11,Thursday,245,False,0.0041,0.649,positive
POST_019552,user_00803,image,150,0,,16,0,0,2025-09-27 11:59:03,11,Saturday,845,False,0.0189,0.785,positive
POST_019553,user_01307,image,250,4,#work|#fun|#art|#fitness,10,0,1,2025-07-02 11:59:03,11,Wednesday,375,True,0.0293,0.575,neutral
POST_019554,user_04513,image,960,0,,0,0,0,2025-04-30 11:59:03,11,Wednesday,15,False,0.0,0.906,positive
POST_019555,user_04086,image,180,3,#food|#photography|#life,0,0,0,2025-08-23 11:59:03,11,Saturday,13,False,0.0,0.845,positive
POST_019556,user_04688,text,1350,0,,8,2,0,2025-09-20 11:59:03,11,Saturday,1014,False,0.0099,0.654,positive
POST_019557,user_04322,text,490,2,#photography|#fitness,0,0,0,2025-07-25 11:59:03,11,Friday,34,False,0.0,0.942,positive
POST_019558,user_01764,text,540,0,,0,0,0,2025-07-15 11:59:03,11,Tuesday,172,False,0.0,0.797,positive
POST_019559,user_01200,video,790,0,,0,0,0,2025-09-06 11:59:03,11,Saturday,0,False,0.0,0.993,positive
POST_019560,user_00685,text,1030,1,#tech,0,0,0,2025-09-06 11:59:03,11,Saturday,10,False,0.0,0.702,positive
POST_019561,user_03102,image,220,0,,6,0,0,2025-05-16 11:59:03,11,Friday,118,False,0.0508,0.69,positive
POST_019562,user_03234,text,220,1,#work,1,0,0,2025-08-20 11:59:03,11,Wednesday,105,False,0.0095,0.952,positive
POST_019563,user_02777,video,340,0,,10,1,0,2025-08-10 11:59:03,11,Sunday,116,False,0.0948,0.862,positive
POST_019564,user_03165,image,940,1,#tech,108,71,10,2025-04-01 11:59:03,11,Tuesday,224,False,0.8438,0.886,positive
POST_019565,user_01789,image,560,1,#fitness,0,0,0,2025-09-16 11:59:03,11,Tuesday,21,False,0.0,0.956,positive
POST_019566,user_02575,text,520,1,#food,7,0,0,2025-09-10 11:59:03,11,Wednesday,636,False,0.011,0.813,positive
POST_019567,user_02128,image,120,1,#life,0,0,0,2025-05-06 11:59:03,11,Tuesday,50,True,0.0,0.903,positive
POST_019568,user_01022,text,30,0,,4,0,0,2025-04-28 11:59:03,11,Monday,200,False,0.02,0.554,neutral
POST_019569,user_04529,text,710,0,,0,0,0,2025-06-17 11:59:03,11,Tuesday,34,False,0.0,0.894,positive
POST_019570,user_04926,text,340,2,#photography|#fun,3,0,0,2025-04-04 11:59:03,11,Friday,173,False,0.0173,0.922,positive
POST_019571,user_04801,text,2040,3,#news|#work|#gaming,0,0,0,2025-08-01 11:59:03,11,Friday,25,False,0.0,0.858,positive
POST_019572,user_03272,image,10,0,,2,0,0,2025-06-21 11:59:03,11,Saturday,142,False,0.0141,0.729,positive
POST_019573,user_00648,text,1690,2,#nature|#news,0,0,0,2025-07-01 11:59:03,11,Tuesday,10,False,0.0,0.917,positive
POST_019574,user_01938,link,120,2,#food|#life,4,0,0,2025-07-09 11:59:03,11,Wednesday,505,False,0.0079,0.7,positive
POST_019575,user_00497,text,240,2,#fun|#travel,0,0,0,2025-07-29 11:59:03,11,Tuesday,8,False,0.0,0.828,positive
POST_019576,user_01715,video,300,1,#news,86,31,7,2025-07-31 11:59:03,11,Thursday,2082,False,0.0596,0.396,negative
POST_019577,user_01925,text,120,1,#travel,0,0,0,2025-06-05 11:59:03,11,Thursday,21,True,0.0,0.824,positive
POST_019578,user_04308,text,300,0,,0,0,0,2025-05-18 11:59:03,11,Sunday,47,False,0.0,0.547,neutral
POST_019579,user_01757,text,170,1,#fitness,78,14,0,2025-07-16 11:59:03,11,Wednesday,129,False,0.7132,0.573,neutral
POST_019580,user_01539,image,100,2,#music|#life,0,0,0,2025-05-13 11:59:03,11,Tuesday,6,False,0.0,0.933,positive
POST_019581,user_02064,text,210,1,#art,0,0,0,2025-04-08 11:59:03,11,Tuesday,121,False,0.0,0.919,positive
POST_019582,user_04513,text,1830,1,#work,0,0,0,2025-05-21 11:59:03,11,Wednesday,15,False,0.0,0.97,positive
POST_019583,user_00213,image,320,1,#tech,2,0,0,2025-06-25 11:59:03,11,Wednesday,149,False,0.0134,0.939,positive
POST_019584,user_03483,text,1300,0,,0,0,0,2025-07-03 11:59:03,11,Thursday,46,True,0.0,0.908,positive
POST_019585,user_00166,image,50,2,#travel|#fitness,6,0,0,2025-09-16 11:59:03,11,Tuesday,191,False,0.0314,0.924,positive
POST_019586,user_00980,image,170,3,#photography|#news|#life,0,0,0,2025-09-08 11:59:03,11,Monday,10,False,0.0,0.833,positive
POST_019587,user_03517,link,270,2,#food|#art,9,1,1,2025-07-05 11:59:03,11,Saturday,1045,False,0.0105,0.866,positive
POST_019588,user_04633,image,40,2,#news|#sports,0,0,0,2025-09-24 11:59:03,11,Wednesday,21,False,0.0,0.655,positive
POST_019589,user_01092,text,70,3,#news|#fun|#fitness,2,0,0,2025-06-24 11:59:03,11,Tuesday,120,False,0.0167,0.976,positive
POST_019590,user_04511,text,420,0,,1,0,0,2025-09-16 11:59:03,11,Tuesday,79,False,0.0127,0.573,neutral
POST_019591,user_02044,link,940,1,#sports,1,0,0,2025-08-23 11:59:03,11,Saturday,152,False,0.0066,0.477,neutral
POST_019592,user_03617,image,280,3,#fashion|#fitness|#nature,2,0,0,2025-06-24 11:59:03,11,Tuesday,45,False,0.0444,0.92,positive
POST_019593,user_00314,image,800,1,#news,2,0,0,2025-09-11 11:59:03,11,Thursday,93,False,0.0215,0.735,positive
POST_019594,user_04579,text,380,1,#tech,2,0,0,2025-09-04 11:59:03,11,Thursday,140,False,0.0143,0.64,positive
POST_019595,user_00480,image,400,2,#photography|#tech,24,4,0,2025-07-15 11:59:03,11,Tuesday,829,False,0.0338,0.749,positive
POST_019596,user_02026,image,80,1,#music,0,0,0,2025-06-11 11:59:03,11,Wednesday,44,False,0.0,0.672,positive
POST_019597,user_03468,text,100,3,#life|#food|#nature,0,0,0,2025-05-23 11:59:03,11,Friday,169,False,0.0,0.66,positive
POST_019598,user_01811,text,130,0,,0,0,0,2025-05-17 11:59:03,11,Saturday,153,False,0.0,0.703,positive
POST_019599,user_02858,text,2490,4,#travel|#news|#photography|#art,0,0,0,2025-07-13 11:59:03,11,Sunday,6,False,0.0,0.743,positive
POST_019600,user_00368,image,50,2,#fitness|#music,36,10,1,2025-09-15 11:59:03,11,Monday,1531,False,0.0307,0.363,negative
POST_019601,user_04414,image,630,0,,1,0,0,2025-04-25 11:59:03,11,Friday,78,False,0.0128,0.647,positive
POST_019602,user_00463,image,200,1,#food,8,2,0,2025-07-13 11:59:03,11,Sunday,278,False,0.036,0.719,positive
POST_019603,user_02566,text,350,2,#gaming|#life,1,0,0,2025-04-20 11:59:03,11,Sunday,187,False,0.0053,0.924,positive
POST_019604,user_01117,text,80,2,#sports|#news,27,2,0,2025-05-18 11:59:03,11,Sunday,2736,False,0.0106,0.384,negative
POST_019605,user_03298,text,730,1,#fashion,0,0,0,2025-05-02 11:59:03,11,Friday,6,False,0.0,0.925,positive
POST_019606,user_04925,video,130,2,#life|#food,140,6,5,2025-04-10 11:59:03,11,Thursday,3579,False,0.0422,0.795,positive
POST_019607,user_04368,text,1020,3,#fun|#nature|#fashion,0,0,0,2025-05-13 11:59:03,11,Tuesday,59,False,0.0,0.971,positive
POST_019608,user_01190,text,150,1,#art,0,0,0,2025-06-09 11:59:03,11,Monday,107,False,0.0,0.902,positive
POST_019609,user_04084,video,120,0,,1,0,0,2025-08-31 11:59:03,11,Sunday,67,False,0.0149,0.832,positive
POST_019610,user_03964,image,130,1,#fashion,0,0,0,2025-05-20 11:59:03,11,Tuesday,2,False,0.0,0.949,positive
POST_019611,user_04013,text,200,1,#food,1,0,0,2025-08-01 11:59:03,11,Friday,44,False,0.0227,0.901,positive
POST_019612,user_03342,video,2250,1,#music,9,0,0,2025-06-24 11:59:03,11,Tuesday,192,False,0.0469,0.659,positive
POST_019613,user_02044,image,320,0,,1,0,0,2025-04-05 11:59:03,11,Saturday,152,False,0.0066,0.736,positive
POST_019614,user_02692,image,760,1,#nature,8,0,0,2025-09-24 11:59:03,11,Wednesday,445,False,0.018,0.897,positive
POST_019615,user_02991,text,210,0,,6,0,0,2025-06-27 11:59:03,11,Friday,788,False,0.0076,0.898,positive
POST_019616,user_00675,image,150,3,#fun|#life|#tech,1,0,0,2025-09-28 11:59:03,11,Sunday,73,False,0.0137,0.692,positive
POST_019617,user_00798,text,60,0,,6,1,0,2025-05-28 11:59:03,11,Wednesday,773,False,0.0091,0.853,positive
POST_019618,user_04050,video,920,1,#fitness,69,0,1,2025-05-13 11:59:03,11,Tuesday,1454,False,0.0481,0.842,positive
POST_019619,user_03730,image,30,1,#gaming,0,0,0,2025-08-28 11:59:03,11,Thursday,1,False,0.0,0.819,positive
POST_019620,user_03170,text,500,1,#life,0,0,0,2025-05-07 11:59:03,11,Wednesday,68,False,0.0,0.727,positive
POST_019621,user_00460,link,3330,1,#fashion,0,0,0,2025-09-27 11:59:03,11,Saturday,10,False,0.0,0.786,positive
POST_019622,user_00217,image,40,0,,9,1,0,2025-09-22 11:59:03,11,Monday,245,False,0.0408,0.619,positive
POST_019623,user_00542,image,120,1,#art,10,1,0,2025-06-25 11:59:03,11,Wednesday,546,False,0.0201,0.608,positive
POST_019624,user_03416,video,40,3,#fun|#fashion|#fitness,4,0,0,2025-06-19 11:59:03,11,Thursday,81,False,0.0494,0.95,positive
POST_019625,user_02000,video,240,2,#life|#news,0,0,0,2025-07-12 11:59:03,11,Saturday,38,False,0.0,0.685,positive
POST_019626,user_00726,text,520,0,,4,1,0,2025-08-13 11:59:03,11,Wednesday,93,False,0.0538,0.716,positive
POST_019627,user_03182,image,60,0,,0,0,0,2025-04-01 11:59:03,11,Tuesday,2,False,0.0,0.745,positive
POST_019628,user_04661,text,40,1,#fitness,8,0,0,2025-04-02 11:59:03,11,Wednesday,659,False,0.0121,0.881,positive
POST_019629,user_03341,text,210,1,#work,1,0,0,2025-09-22 11:59:03,11,Monday,34,False,0.0294,0.724,positive
POST_019630,user_02468,video,890,2,#fitness|#travel,5,2,0,2025-04-03 11:59:03,11,Thursday,108,True,0.0648,0.948,positive
POST_019631,user_02153,text,30,3,#music|#tech|#work,2,0,0,2025-05-16 11:59:03,11,Friday,95,False,0.0211,0.517,neutral
POST_019632,user_02632,text,1380,0,,0,0,0,2025-06-27 11:59:03,11,Friday,36,False,0.0,0.746,positive
POST_019633,user_01320,image,720,0,,0,0,0,2025-07-05 11:59:03,11,Saturday,13,False,0.0,0.509,neutral
POST_019634,user_02178,image,510,3,#nature|#fitness|#gaming,7,1,0,2025-09-16 11:59:03,11,Tuesday,477,False,0.0168,0.347,negative
POST_019635,user_02534,image,170,2,#work|#fitness,2,0,0,2025-07-20 11:59:03,11,Sunday,158,False,0.0127,0.891,positive
POST_019636,user_02258,link,610,1,#gaming,3,0,0,2025-04-01 11:59:03,11,Tuesday,349,False,0.0086,0.814,positive
POST_019637,user_01923,text,690,1,#work,0,0,0,2025-09-15 11:59:03,11,Monday,151,False,0.0,0.798,positive
POST_019638,user_04955,text,900,3,#news|#work|#travel,24,2,2,2025-08-31 11:59:03,11,Sunday,2617,False,0.0107,0.779,positive
POST_019639,user_03589,video,250,2,#food|#nature,23,4,4,2025-09-25 11:59:03,11,Thursday,636,False,0.0487,0.779,positive
POST_019640,user_03877,image,180,4,#food|#photography|#music|#fitness,64,3,4,2025-09-15 11:59:03,11,Monday,2467,False,0.0288,0.669,positive
POST_019641,user_04200,text,260,1,#nature,0,0,0,2025-06-23 11:59:03,11,Monday,19,False,0.0,0.786,positive
POST_019642,user_04153,video,10,1,#nature,1,0,0,2025-08-24 11:59:03,11,Sunday,13,False,0.0769,0.664,positive
POST_019643,user_02055,video,410,0,,3,0,0,2025-08-07 11:59:03,11,Thursday,104,False,0.0288,0.683,positive
POST_019644,user_02749,video,70,0,,2,0,0,2025-05-28 11:59:03,11,Wednesday,66,False,0.0303,0.723,positive
POST_019645,user_00612,image,590,0,,2,0,0,2025-08-07 11:59:03,11,Thursday,50,False,0.04,0.693,positive
POST_019646,user_02381,video,270,3,#photography|#sports|#news,11,1,0,2025-07-22 11:59:03,11,Tuesday,286,False,0.042,0.914,positive
POST_019647,user_03583,image,740,2,#fitness|#work,5,1,0,2025-05-27 11:59:03,11,Tuesday,185,False,0.0324,0.81,positive
POST_019648,user_02146,link,1350,1,#food,1,0,0,2025-08-08 11:59:03,11,Friday,265,False,0.0038,0.847,positive
POST_019649,user_03684,text,30,2,#gaming|#tech,3,0,0,2025-06-06 11:59:03,11,Friday,666,False,0.0045,0.685,positive
POST_019650,user_03979,text,780,1,#fun,3,0,0,2025-06-23 11:59:03,11,Monday,508,False,0.0059,0.584,neutral
POST_019651,user_00953,text,280,1,#news,0,0,0,2025-06-06 11:59:03,11,Friday,29,False,0.0,0.9,positive
POST_019652,user_03599,text,1780,2,#photography|#music,20,5,0,2025-04-07 11:59:03,11,Monday,2148,False,0.0116,0.945,positive
POST_019653,user_03776,link,190,1,#art,2,0,0,2025-04-16 11:59:03,11,Wednesday,119,False,0.0168,0.911,positive
POST_019654,user_03385,text,420,1,#music,3,0,0,2025-07-24 11:59:03,11,Thursday,391,False,0.0077,0.588,neutral
POST_019655,user_04565,video,200,1,#food,3,0,0,2025-06-30 11:59:03,11,Monday,114,False,0.0263,0.485,neutral
POST_019656,user_04294,text,250,2,#fun|#photography,1,0,0,2025-05-25 11:59:03,11,Sunday,175,False,0.0057,0.896,positive
POST_019657,user_03612,text,430,2,#fun|#art,17,1,0,2025-04-27 11:59:03,11,Sunday,1505,False,0.012,0.74,positive
POST_019658,user_04418,text,490,3,#tech|#fashion|#fitness,1,0,0,2025-05-26 11:59:03,11,Monday,125,False,0.008,0.734,positive
POST_019659,user_00931,link,800,2,#music|#fashion,2,1,0,2025-06-22 11:59:03,11,Sunday,139,False,0.0216,0.602,positive
POST_019660,user_04148,text,140,2,#work|#photography,0,0,0,2025-08-05 11:59:03,11,Tuesday,0,False,0.0,0.283,negative
POST_019661,user_03949,video,330,2,#work|#photography,21,5,1,2025-07-04 11:59:03,11,Friday,483,False,0.0559,0.911,positive
POST_019662,user_02456,video,820,1,#nature,16,3,0,2025-09-16 11:59:03,11,Tuesday,450,False,0.0422,0.699,positive
POST_019663,user_03063,text,160,0,,2,0,0,2025-04-05 11:59:03,11,Saturday,471,False,0.0042,0.835,positive
POST_019664,user_02555,image,150,2,#fitness|#news,2,0,0,2025-05-30 11:59:03,11,Friday,55,False,0.0364,0.834,positive
POST_019665,user_02922,image,30,2,#gaming|#travel,14,0,0,2025-07-17 11:59:03,11,Thursday,624,False,0.0224,0.576,neutral
POST_019666,user_03113,text,1830,2,#news|#gaming,0,0,0,2025-09-14 11:59:03,11,Sunday,74,False,0.0,0.809,positive
POST_019667,user_02940,image,140,3,#fitness|#fun|#work,49,6,1,2025-05-17 11:59:03,11,Saturday,2024,False,0.0277,0.838,positive
POST_019668,user_00447,video,130,2,#work|#fitness,36,13,4,2025-09-24 11:59:03,11,Wednesday,894,False,0.0593,0.921,positive
POST_019669,user_02249,text,120,0,,2,0,0,2025-05-15 11:59:03,11,Thursday,237,False,0.0084,0.95,positive
POST_019670,user_00440,video,420,2,#fun|#gaming,17,3,2,2025-08-20 11:59:03,11,Wednesday,530,False,0.0415,0.51,neutral
POST_019671,user_01960,image,610,2,#travel|#tech,3,0,0,2025-05-14 11:59:03,11,Wednesday,113,False,0.0265,0.763,positive
POST_019672,user_00614,text,390,1,#nature,1,0,0,2025-06-20 11:59:03,11,Friday,145,False,0.0069,0.35,negative
POST_019673,user_00434,text,800,1,#photography,0,0,0,2025-07-12 11:59:03,11,Saturday,10,False,0.0,0.653,positive
POST_019674,user_03100,video,280,2,#gaming|#fun,0,0,0,2025-05-01 11:59:03,11,Thursday,14,False,0.0,0.684,positive
POST_019675,user_04922,image,110,0,,2,0,0,2025-07-08 11:59:03,11,Tuesday,19,False,0.1053,0.665,positive
POST_019676,user_02067,text,360,0,,1,0,0,2025-05-08 11:59:03,11,Thursday,33,False,0.0303,0.921,positive
POST_019677,user_01653,text,600,1,#sports,0,0,0,2025-05-20 11:59:03,11,Tuesday,7,False,0.0,0.781,positive
POST_019678,user_03833,image,40,3,#music|#sports|#travel,2,0,0,2025-07-24 11:59:03,11,Thursday,8,False,0.25,0.573,neutral
POST_019679,user_01949,image,470,0,,1,0,0,2025-09-12 11:59:03,11,Friday,87,False,0.0115,0.712,positive
POST_019680,user_03838,image,80,2,#nature|#travel,3,0,0,2025-08-15 11:59:03,11,Friday,96,False,0.0312,0.906,positive
POST_019681,user_00539,video,340,1,#sports,16,4,1,2025-07-14 11:59:03,11,Monday,321,False,0.0654,0.537,neutral
POST_019682,user_02684,image,200,2,#photography|#news,28,4,4,2025-09-21 11:59:03,11,Sunday,975,False,0.0369,0.827,positive
POST_019683,user_00695,video,430,2,#news|#work,2,0,0,2025-04-24 11:59:03,11,Thursday,74,False,0.027,0.433,neutral
POST_019684,user_01115,text,340,2,#art|#food,0,0,0,2025-07-03 11:59:03,11,Thursday,14,False,0.0,0.74,positive
POST_019685,user_01269,text,1520,0,,1,0,0,2025-08-29 11:59:03,11,Friday,19,False,0.0526,0.911,positive
POST_019686,user_03839,text,400,1,#food,2,0,0,2025-08-21 11:59:03,11,Thursday,191,False,0.0105,0.822,positive
POST_019687,user_02857,text,270,1,#life,1,0,0,2025-05-22 11:59:03,11,Thursday,74,False,0.0135,0.722,positive
POST_019688,user_00147,text,60,2,#fun|#music,1,0,0,2025-08-05 11:59:03,11,Tuesday,128,False,0.0078,0.731,positive
POST_019689,user_03645,image,1010,0,,33,4,1,2025-06-23 11:59:03,11,Monday,1300,False,0.0292,0.948,positive
POST_019690,user_04216,text,120,2,#travel|#news,2,0,0,2025-05-15 11:59:03,11,Thursday,361,False,0.0055,0.612,positive
POST_019691,user_04931,image,370,0,,2,0,0,2025-04-23 11:59:03,11,Wednesday,35,False,0.0571,0.734,positive
POST_019692,user_03358,image,370,0,,1,0,0,2025-06-30 11:59:03,11,Monday,37,False,0.027,0.604,positive
POST_019693,user_00426,image,170,2,#travel|#art,0,0,0,2025-05-11 11:59:03,11,Sunday,14,False,0.0,0.806,positive
POST_019694,user_02936,text,940,4,#work|#food|#photography|#tech,0,0,0,2025-05-07 11:59:03,11,Wednesday,52,False,0.0,0.613,positive
POST_019695,user_00390,image,550,0,,5,0,0,2025-09-22 11:59:03,11,Monday,276,False,0.0181,0.618,positive
POST_019696,user_04435,link,1710,2,#photography|#sports,10,1,0,2025-08-27 11:59:03,11,Wednesday,977,False,0.0113,0.797,positive
POST_019697,user_03250,video,60,2,#food|#nature,4,0,0,2025-07-11 11:59:03,11,Friday,55,False,0.0727,0.554,neutral
POST_019698,user_03552,image,30,4,#tech|#news|#fun|#fashion,0,0,0,2025-09-01 11:59:03,11,Monday,25,False,0.0,0.627,positive
POST_019699,user_01194,text,60,3,#music|#sports|#art,1,0,0,2025-09-01 11:59:03,11,Monday,87,False,0.0115,0.8,positive
POST_019700,user_03099,video,90,3,#fashion|#gaming|#travel,8,1,0,2025-05-09 11:59:03,11,Friday,237,False,0.038,0.572,neutral
POST_019701,user_04705,image,330,2,#sports|#work,25,7,4,2025-07-26 11:59:03,11,Saturday,1152,False,0.0312,0.754,positive
POST_019702,user_02174,text,230,1,#gaming,1,0,0,2025-09-17 11:59:03,11,Wednesday,22,False,0.0455,0.818,positive
POST_019703,user_02795,video,20,3,#music|#food|#nature,0,0,0,2025-07-02 11:59:03,11,Wednesday,3,False,0.0,0.549,neutral
POST_019704,user_02354,text,380,0,,4,0,0,2025-07-27 11:59:03,11,Sunday,339,False,0.0118,0.77,positive
POST_019705,user_04646,text,1490,1,#fitness,4,0,0,2025-04-04 11:59:03,11,Friday,424,False,0.0094,0.891,positive
POST_019706,user_01531,link,10,1,#music,0,0,0,2025-09-11 11:59:03,11,Thursday,31,False,0.0,0.818,positive
POST_019707,user_02370,text,140,3,#nature|#fitness|#work,0,0,0,2025-07-19 11:59:03,11,Saturday,69,False,0.0,0.911,positive
POST_019708,user_02569,link,60,1,#fitness,1,0,0,2025-06-10 11:59:03,11,Tuesday,94,False,0.0106,0.774,positive
POST_019709,user_00549,text,360,3,#food|#gaming|#life,0,0,0,2025-05-30 11:59:03,11,Friday,1,False,0.0,0.835,positive
POST_019710,user_04338,link,320,1,#fun,2,0,0,2025-04-18 11:59:03,11,Friday,79,True,0.0253,0.804,positive
POST_019711,user_04563,image,520,0,,3,0,0,2025-05-02 11:59:03,11,Friday,111,True,0.027,0.649,positive
POST_019712,user_03903,video,140,2,#photography|#art,0,0,0,2025-08-13 11:59:03,11,Wednesday,3,False,0.0,0.687,positive
POST_019713,user_02388,image,100,1,#fun,3,0,0,2025-04-27 11:59:03,11,Sunday,83,False,0.0361,0.646,positive
POST_019714,user_04810,text,80,1,#sports,3,1,0,2025-07-31 11:59:03,11,Thursday,285,False,0.014,0.749,positive
POST_019715,user_04542,text,420,3,#news|#art|#gaming,2,0,0,2025-05-27 11:59:03,11,Tuesday,341,False,0.0059,0.646,positive
POST_019716,user_02655,text,1460,3,#music|#tech|#gaming,7,1,1,2025-05-11 11:59:03,11,Sunday,455,False,0.0198,0.627,positive
POST_019717,user_01395,text,710,1,#travel,3,0,0,2025-04-02 11:59:03,11,Wednesday,98,False,0.0306,0.873,positive
POST_019718,user_00668,video,10,1,#fitness,6,2,0,2025-08-26 11:59:03,11,Tuesday,143,False,0.0559,0.916,positive
POST_019719,user_04201,text,400,1,#life,40,6,0,2025-06-15 11:59:03,11,Sunday,3661,False,0.0126,0.687,positive
POST_019720,user_01260,video,220,1,#food,1,0,0,2025-08-16 11:59:03,11,Saturday,85,False,0.0118,0.954,positive
POST_019721,user_01523,video,10,2,#photography|#fitness,2,0,0,2025-04-17 11:59:03,11,Thursday,47,False,0.0426,0.902,positive
POST_019722,user_00497,text,700,2,#fitness|#fun,0,0,0,2025-09-15 11:59:03,11,Monday,8,False,0.0,0.443,neutral
POST_019723,user_03121,text,340,1,#fun,2,0,0,2025-05-10 11:59:03,11,Saturday,103,False,0.0194,0.728,positive
POST_019724,user_01326,image,850,4,#sports|#food|#fun|#music,6,0,0,2025-09-20 11:59:03,11,Saturday,122,False,0.0492,0.79,positive
POST_019725,user_03903,video,860,2,#news|#photography,0,0,0,2025-09-04 11:59:03,11,Thursday,3,False,0.0,0.871,positive
POST_019726,user_03744,image,320,3,#work|#gaming|#fashion,0,0,0,2025-09-19 11:59:03,11,Friday,0,False,0.0,0.847,positive
POST_019727,user_02138,text,1120,2,#nature|#sports,2,0,0,2025-06-13 11:59:03,11,Friday,60,False,0.0333,0.622,positive
POST_019728,user_02728,image,10,2,#travel|#gaming,18,1,0,2025-05-02 11:59:03,11,Friday,592,False,0.0321,0.881,positive
POST_019729,user_02354,video,10,1,#news,17,2,3,2025-08-26 11:59:03,11,Tuesday,339,False,0.0649,0.908,positive
POST_019730,user_04150,image,180,1,#fun,31,2,0,2025-06-24 11:59:03,11,Tuesday,1660,False,0.0199,0.504,neutral
POST_019731,user_03195,image,400,5,#tech|#fitness|#sports|#life|#art,0,0,0,2025-07-01 11:59:03,11,Tuesday,19,False,0.0,0.873,positive
POST_019732,user_00987,video,240,4,#life|#news|#fitness|#fun,2,0,0,2025-08-01 11:59:03,11,Friday,24,False,0.0833,0.958,positive
